"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Wolf_Sheep_Predation_simpler.nlogox"
"experiment_100_100"
"08/04/2026 16:42:36:583 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","wolf-reproduce","sheep-reproduce","grass-regrowth-time","[step]","land_with_grass","count sheep","count wolves"
"1095","20","4","250","815","45.828527489427145","0","0"
"1107","20","6","225","169","60.74586697424068","0","0"
"1092","20","4","225","1500","54.094579008073815","21","0"
"1093","20","4","250","1444","87.27412533640907","0","0"
"1102","20","6","200","1144","35.90926566705114","0","0"
"1091","20","4","225","1295","74.70203767781622","0","0"
"1108","20","6","250","532","30.142252979623223","0","0"
"1101","20","6","175","1500","67.43560169165706","64","0"
"1096","20","6","150","1500","51.2879661668589","34","0"
"1097","20","6","150","1500","84.42906574394463","19","0"
"1100","20","6","175","1500","57.43944636678201","32","0"
"1098","20","6","150","1500","48.32756632064591","49","0"
"1104","20","6","200","1500","39.17723952326028","7","0"
"1120","20","8","225","65","44.05997693194925","0","0"
"1109","20","6","250","1073","53.40253748558247","0","0"
"1118","20","8","200","667","25.10572856593618","0","0"
"1121","20","8","225","498","25.18262206843522","0","0"
"1123","20","8","250","180","60.51518646674356","0","0"
"1110","20","6","250","1500","59.93848519800077","18","0"
"1125","20","8","250","106","47.98154555940023","0","0"
"1124","20","8","250","280","76.239907727797","0","0"
"1111","20","8","150","1500","29.257977700884275","63","0"
"1117","20","8","200","1267","45.98231449442522","0","0"
"1112","20","8","150","1500","67.47404844290658","10","0"
"1129","20","10","175","151","73.89465590157631","0","0"
"1130","20","10","175","112","60.66897347174164","0","0"
"1114","20","8","175","1500","40.099961553248754","64","0"
"1134","20","10","200","100","48.40445982314495","0","0"
"1115","20","8","175","1500","50.63437139561707","28","0"
"1116","20","8","175","1500","46.59746251441753","37","0"
"1135","20","10","225","217","55.36332179930796","0","0"
"1119","20","8","200","1500","43.52172241445598","36","0"
"1133","20","10","200","433","23.375624759707804","0","0"
"1122","20","8","225","1500","64.09073433294887","10","0"
"1113","20","8","150","1500","40.484429065743946","49","0"
"1138","20","10","250","82","47.174163783160324","0","0"
"1140","20","10","250","90","38.98500576701269","0","0"
"1139","20","10","250","107","50.2883506343714","0","0"
"1131","20","10","175","653","19.454056132256824","0","0"
"1137","20","10","225","595","76.66282199154172","0","0"
"1145","20","12","175","340","15.378700499807767","0","0"
"1142","20","12","150","343","27.14340638216071","0","0"
"1146","20","12","175","340","15.417147251057285","0","0"
"1127","20","10","150","1215","18.30065359477124","0","0"
"1141","20","12","150","558","34.448289119569395","0","0"
"1126","20","10","150","1500","42.1760861207228","23","0"
"1152","20","12","225","105","48.981161091887735","0","0"
"1151","20","12","225","199","61.322568242983465","0","0"
"1153","20","12","250","89","47.40484429065744","0","0"
"1154","20","12","250","106","46.28988850442138","0","0"
"1150","20","12","225","377","14.186851211072664","0","0"
"1136","20","10","225","1134","19.992310649750095","0","0"
"1148","20","12","200","427","17.95463283352557","0","0"
"1155","20","12","250","117","53.133410226835835","0","0"
"1128","20","10","150","1500","44.17531718569781","76","0"
"1159","20","14","175","86","47.1357170319108","0","0"
"1132","20","10","200","1500","26.143790849673202","27","0"
"1144","20","12","175","988","31.372549019607842","0","0"
"1149","20","12","200","427","10.726643598615917","0","0"
"1163","20","14","200","104","54.44059976931949","0","0"
"1165","20","14","225","86","41.48404459823145","0","0"
"1164","20","14","200","115","52.78738946559016","0","0"
"1166","20","14","225","89","43.637062668204535","0","0"
"1168","20","14","250","51","42.56055363321799","0","0"
"1147","20","12","200","931","18.30065359477124","0","0"
"1160","20","14","175","368","18.608227604767396","0","0"
"1162","20","14","200","391","11.84159938485198","0","0"
"1172","20","16","150","90","58.90042291426374","0","0"
"1157","20","14","150","499","13.648596693579393","0","0"
"1169","20","14","250","230","64.32141484044598","0","0"
"1174","20","16","175","101","52.133794694348325","0","0"
"1170","20","14","250","141","57.36255286428297","0","0"
"1176","20","16","175","66","45.17493271818531","0","0"
"1175","20","16","175","80","46.59746251441753","0","0"
"1158","20","14","150","642","17.339484813533257","0","0"
"1171","20","16","150","312","12.033833141099578","0","0"
"1178","20","16","200","157","64.62898885044214","0","0"
"1143","20","12","150","1500","14.263744713571704","59","0"
"1181","20","16","225","115","49.9038831218762","0","0"
"1173","20","16","150","295","22.683583237216457","0","0"
"1179","20","16","200","122","47.98154555940023","0","0"
"1182","20","16","225","114","49.63475586312956","0","0"
"1180","20","16","225","151","44.02153018069973","0","0"
"1167","20","14","225","596","60.24605920799692","0","0"
"1185","20","16","250","61","39.83083429450212","0","0"
"1183","20","16","250","145","49.288735101883894","0","0"
"1184","20","16","250","114","43.90618992695117","0","0"
"1177","20","16","200","326","17.262591311034218","0","0"
"1190","20","18","175","108","52.09534794309881","0","0"
"1189","20","18","175","123","54.82506728181469","0","0"
"1193","20","18","200","66","45.751633986928105","0","0"
"1192","20","18","200","101","45.36716647443291","0","0"
"1191","20","18","175","145","60.130718954248366","0","0"
"1196","20","18","225","85","39.25413302575932","0","0"
"1198","20","18","250","74","45.751633986928105","0","0"
"1194","20","18","200","159","55.517108804306034","0","0"
"1197","20","18","225","111","49.211841599384854","0","0"
"1200","20","18","250","80","41.522491349480966","0","0"
"1199","20","18","250","139","47.59707804690504","0","0"
"1187","20","18","150","334","28.37370242214533","0","0"
"1201","20","20","150","127","56.978085351787776","0","0"
"1204","20","20","175","120","56.24759707804691","0","0"
"1207","20","20","200","70","47.94309880815071","0","0"
"1188","20","18","150","402","63.283352556708955","0","0"
"1210","20","20","225","74","40.71510957324106","0","0"
"1209","20","20","200","177","60.66897347174164","0","0"
"1205","20","20","175","303","5.997693194925029","0","0"
"1212","20","20","225","75","39.06189926951173","0","0"
"1206","20","20","175","344","20.607458669742407","0","0"
"1213","20","20","250","81","44.17531718569781","0","0"
"1211","20","20","225","114","48.59669357939254","0","0"
"1214","20","20","250","69","37.831603229527104","0","0"
"1156","20","14","150","1500","30.565167243367934","14","0"
"1202","20","20","150","470","8.419838523644753","0","0"
"1161","20","14","175","1500","32.6797385620915","24","0"
"1215","20","20","250","141","49.86543637062668","0","0"
"1195","20","18","225","796","22.837370242214533","0","0"
"1208","20","20","200","660","16.109188773548635","0","0"
"1203","20","20","150","936","15.071126489811611","0","0"
"1186","20","18","150","1500","28.29680891964629","123","0"
