"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Wolf_Sheep_Predation_simpler.nlogox"
"experiment_100_100"
"08/04/2026 16:58:20:249 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","wolf-reproduce","sheep-reproduce","grass-regrowth-time","[step]","land_with_grass","count sheep","count wolves"
"541","12","4","150","1500","65.01345636293733","17","0"
"542","12","4","150","1500","54.940407535563246","28","0"
"527","10","20","150","1500","21.60707420222991","11","0"
"543","12","4","150","1500","73.20261437908496","25","0"
"531","10","20","175","1500","23.375624759707804","29","0"
"546","12","4","175","1500","36.87043444828912","32","0"
"544","12","4","175","1500","64.1676278354479","43","0"
"545","12","4","175","1500","44.7520184544406","33","0"
"553","12","4","250","122","53.09496347558631","0","0"
"550","12","4","225","601","65.09034986543637","0","0"
"548","12","4","200","1500","55.017301038062286","29","0"
"549","12","4","200","1500","49.86543637062668","5","0"
"552","12","4","225","1111","39.75394079200308","0","0"
"551","12","4","225","1500","57.13187235678585","31","0"
"559","12","6","175","1145","55.32487504805844","0","0"
"555","12","4","250","1500","39.023452518262204","10","0"
"554","12","4","250","1500","68.01230296039985","26","0"
"557","12","6","150","1500","33.71780084582853","39","0"
"568","12","6","250","119","52.63360246059208","0","0"
"556","12","6","150","1500","51.32641291810842","21","0"
"558","12","6","150","1500","31.641676278354478","19","0"
"569","12","6","250","103","44.09842368319877","0","0"
"560","12","6","175","1500","58.66974240676663","21","0"
"562","12","6","200","1500","55.36332179930796","40","0"
"570","12","6","250","125","54.51749327181853","0","0"
"563","12","6","200","1500","33.44867358708189","39","0"
"572","12","8","150","168","87.19723183391004","0","0"
"566","12","6","225","483","38.10073048827374","0","0"
"578","12","8","200","116","55.36332179930796","0","0"
"576","12","8","175","378","20.722798923490966","0","0"
"567","12","6","225","826","30.87274125336409","0","0"
"561","12","6","175","1500","37.831603229527104","39","0"
"579","12","8","200","430","22.068435217224145","0","0"
"564","12","6","200","1500","66.97424067666282","42","0"
"580","12","8","225","493","19.530949634755864","0","0"
"585","12","8","250","93","43.90618992695117","0","0"
"582","12","8","225","262","76.00922722029989","0","0"
"583","12","8","250","159","58.70818915801615","0","0"
"581","12","8","225","483","25.221068819684735","0","0"
"587","12","10","150","106","48.78892733564014","0","0"
"565","12","6","225","1500","36.79354094579008","15","0"
"586","12","10","150","405","88.46597462514417","0","0"
"590","12","10","175","383","27.873894655901577","0","0"
"571","12","8","150","1500","44.3675509419454","31","0"
"573","12","8","150","1500","71.31872356785851","15","0"
"594","12","10","200","89","45.36716647443291","0","0"
"593","12","10","200","328","91.96462898885044","0","0"
"574","12","8","175","1500","48.01999231064975","37","0"
"595","12","10","225","125","54.13302575932334","0","0"
"575","12","8","175","1500","49.288735101883894","30","0"
"597","12","10","225","96","50.13456362937332","0","0"
"577","12","8","200","1500","75.54786620530565","35","0"
"598","12","10","250","106","51.21107266435986","0","0"
"600","12","10","250","137","49.86543637062668","0","0"
"584","12","8","250","1080","50.90349865436371","0","0"
"605","12","12","175","80","50.13456362937332","0","0"
"596","12","10","225","456","25.18262206843522","0","0"
"601","12","12","150","382","32.91041906958862","0","0"
"589","12","10","175","768","52.63360246059208","0","0"
"607","12","12","200","143","53.09496347558631","0","0"
"604","12","12","175","374","15.72472126105344","0","0"
"599","12","10","250","532","26.336024605920798","0","0"
"611","12","12","225","97","46.48212226066897","0","0"
"610","12","12","225","111","48.09688581314879","0","0"
"612","12","12","225","113","53.40253748558247","0","0"
"614","12","12","250","88","44.7520184544406","0","0"
"615","12","12","250","92","46.251441753171854","0","0"
"609","12","12","200","402","17.185697808535178","0","0"
"588","12","10","150","1500","30.026912725874663","60","0"
"608","12","12","200","445","21.68396770472895","0","0"
"591","12","10","175","1500","71.47251057285659","51","0"
"613","12","12","250","415","25.52864282968089","0","0"
"622","12","14","200","122","47.712418300653596","0","0"
"616","12","14","150","376","43.06036139946175","0","0"
"623","12","14","200","124","53.133410226835835","0","0"
"592","12","10","200","1500","36.716647443291045","11","0"
"624","12","14","200","97","45.02114571318724","0","0"
"618","12","14","150","358","38.75432525951557","0","0"
"627","12","14","225","115","48.78892733564014","0","0"
"628","12","14","250","115","47.82775855440215","0","0"
"626","12","14","225","164","55.97846981930027","0","0"
"630","12","14","250","74","46.90503652441369","0","0"
"625","12","14","225","397","13.80238369857747","0","0"
"629","12","14","250","164","52.364475201845444","0","0"
"602","12","12","150","1500","53.71011149557862","16","0"
"603","12","12","150","1500","44.21376393694733","66","0"
"634","12","16","175","329","23.452518262206844","0","0"
"606","12","12","175","1500","47.020376778162245","83","0"
"636","12","16","175","361","25.374855824682815","0","0"
"639","12","16","200","69","45.290272971933874","0","0"
"619","12","14","175","1130","20.146097654748175","0","0"
"638","12","16","200","141","54.940407535563246","0","0"
"620","12","14","175","1181","19.91541714725106","0","0"
"640","12","16","225","117","50.51903114186851","0","0"
"641","12","16","225","111","47.28950403690888","0","0"
"637","12","16","200","417","15.22491349480969","0","0"
"642","12","16","225","83","39.638600538254515","0","0"
"643","12","16","250","87","38.75432525951557","0","0"
"644","12","16","250","83","42.79123414071511","0","0"
"649","12","18","175","71","45.98231449442522","0","0"
"617","12","14","150","1500","43.75240292195309","47","0"
"645","12","16","250","145","52.364475201845444","0","0"
"646","12","18","150","161","86.00538254517494","0","0"
"647","12","18","150","126","55.74778931180315","0","0"
"648","12","18","150","168","84.54440599769319","0","0"
"650","12","18","175","154","64.59054209919262","0","0"
"655","12","18","225","66","36.37062668204537","0","0"
"621","12","14","175","1500","28.37370242214533","37","0"
"654","12","18","200","99","53.36409073433295","0","0"
"652","12","18","200","129","50.2883506343714","0","0"
"656","12","18","225","77","41.02268358323722","0","0"
"653","12","18","200","153","58.938869665513266","0","0"
"657","12","18","225","109","51.36485966935794","0","0"
"660","12","18","250","74","42.71434063821607","0","0"
"659","12","18","250","82","37.56247597078047","0","0"
"658","12","18","250","108","42.48366013071895","0","0"
"663","12","20","150","94","51.86466743560169","0","0"
"664","12","20","175","107","50.173010380622834","0","0"
"666","12","20","175","74","42.599000384467516","0","0"
"665","12","20","175","112","56.24759707804691","0","0"
"632","12","16","150","1173","12.764321414840445","0","0"
"667","12","20","200","110","44.3675509419454","0","0"
"669","12","20","200","75","39.869281045751634","0","0"
"670","12","20","225","89","43.90618992695117","0","0"
"662","12","20","150","295","10.073048827374087","0","0"
"671","12","20","225","86","41.830065359477125","0","0"
"672","12","20","225","82","40.86889657823914","0","0"
"673","12","20","250","79","41.7916186082276","0","0"
"631","12","16","150","1316","21.79930795847751","0","0"
"674","12","20","250","84","42.29142637447136","0","0"
"675","12","20","250","100","39.4079200307574","0","0"
"651","12","18","175","578","14.186851211072664","0","0"
"661","12","20","150","453","15.570934256055363","0","0"
"668","12","20","200","395","8.612072279892349","0","0"
"680","14","4","175","135","59.438677431757014","0","0"
"633","12","16","150","1500","11.457131872356786","78","0"
"686","14","4","225","157","56.32449058054594","0","0"
"635","12","16","175","1500","33.14109957708574","66","0"
"685","14","4","225","1102","38.600538254517495","0","0"
"690","14","4","250","147","57.32410611303345","0","0"
"679","14","4","175","1500","55.78623606305267","28","0"
"676","14","4","150","1500","56.70895809304114","56","0"
"682","14","4","200","1500","61.51480199923107","32","0"
"678","14","4","150","1500","50.59592464436755","32","0"
"684","14","4","200","1500","45.444059976931946","30","0"
"677","14","4","150","1500","42.63744713571703","23","0"
"683","14","4","200","1500","38.90811226451365","14","0"
"689","14","4","250","484","89.23490965013457","0","0"
"681","14","4","175","1500","44.32910419069589","48","0"
"688","14","4","250","1500","62.091503267973856","18","0"
"687","14","4","225","1500","62.12995001922337","14","0"
"701","14","6","225","213","69.62706651287967","0","0"
"703","14","6","250","125","48.904267589388695","0","0"
"697","14","6","200","526","37.06266820453671","0","0"
"700","14","6","225","491","32.795078815840064","0","0"
"705","14","6","250","249","77.20107650903499","0","0"
"702","14","6","225","540","27.06651287966167","0","0"
"691","14","6","150","1500","49.44252210688197","22","0"
"692","14","6","150","1500","60.51518646674356","14","0"
"693","14","6","150","1500","72.01076509034986","25","0"
"694","14","6","175","1500","51.32641291810842","39","0"
"695","14","6","175","1500","50.249903883121874","30","0"
"698","14","6","200","1500","48.904267589388695","27","0"
"696","14","6","175","1500","22.068435217224145","40","0"
"713","14","8","200","153","61.630142252979624","0","0"
"714","14","8","200","150","60.053825451749326","0","0"
"710","14","8","175","411","32.410611303344865","0","0"
"716","14","8","225","230","61.937716262975776","0","0"
"699","14","6","200","1500","57.554786620530564","23","0"
"704","14","6","250","1479","21.530180699730874","0","0"
"720","14","8","250","82","46.55901576316801","0","0"
"719","14","8","250","113","52.672049211841596","0","0"
"718","14","8","250","344","87.96616685890042","0","0"
"706","14","8","150","1500","43.40638216070742","32","0"
"708","14","8","150","1500","38.56209150326797","34","0"
"709","14","8","175","1038","56.32449058054594","0","0"
"725","14","10","175","156","63.47558631295656","0","0"
"707","14","8","150","1500","41.86851211072664","28","0"
"727","14","10","200","146","62.28373702422145","0","0"
"724","14","10","175","398","27.297193387158785","0","0"
"731","14","10","225","98","52.364475201845444","0","0"
"730","14","10","225","275","88.42752787389466","0","0"
"726","14","10","175","420","24.99038831218762","0","0"
"728","14","10","200","463","17.87773933102653","0","0"
"733","14","10","250","71","40.83044982698962","0","0"
"734","14","10","250","110","48.36601307189542","0","0"
"711","14","8","175","1500","29.296424452133795","40","0"
"735","14","10","250","83","43.944636678200695","0","0"
"717","14","8","225","1341","18.608227604767396","0","0"
"712","14","8","200","1500","30.642060745866974","35","0"
"721","14","10","150","934","62.55286428296809","0","0"
"739","14","12","175","78","50.98039215686274","0","0"
"715","14","8","225","1500","23.06805074971165","11","0"
"732","14","10","225","422","13.110342176086121","0","0"
"743","14","12","200","129","56.09381007304883","0","0"
"744","14","12","200","95","49.32718185313341","0","0"
"722","14","10","150","853","36.332179930795846","0","0"
"745","14","12","225","162","53.94079200307574","0","0"
"746","14","12","225","139","55.20953479430988","0","0"
"747","14","12","225","125","46.82814302191465","0","0"
"748","14","12","250","71","39.869281045751634","0","0"
"742","14","12","200","402","11.572472126105344","0","0"
"750","14","12","250","104","46.36678200692042","0","0"
"754","14","14","175","79","46.866589773164165","0","0"
"741","14","12","175","600","11.956939638600538","0","0"
"753","14","14","150","125","63.20645905420992","0","0"
"723","14","10","150","1500","57.13187235678585","32","0"
"737","14","12","150","750","45.905420991926185","0","0"
"749","14","12","250","486","9.688581314878892","0","0"
"759","14","14","200","130","61.05344098423683","0","0"
"760","14","14","225","105","47.59707804690504","0","0"
"752","14","14","150","356","51.63398692810458","0","0"
"729","14","10","200","1500","33.71780084582853","12","0"
"761","14","14","225","99","48.94271434063822","0","0"
"757","14","14","200","387","8.727412533640907","0","0"
"758","14","14","200","371","11.341791618608228","0","0"
"764","14","14","250","90","41.522491349480966","0","0"
"763","14","14","250","98","43.67550941945406","0","0"
"765","14","14","250","126","49.55786236063053","0","0"
"740","14","12","175","1125","17.224144559784698","0","0"
"766","14","16","150","161","85.31334102268359","0","0"
"770","14","16","175","132","58.323721645520955","0","0"
"771","14","16","175","171","61.86082276047674","0","0"
"736","14","12","150","1500","61.476355247981544","3","0"
"768","14","16","150","318","43.98308342945021","0","0"
"773","14","16","200","97","45.17493271818531","0","0"
"767","14","16","150","393","40.561322568242986","0","0"
"775","14","16","225","101","50.711264898116106","0","0"
"774","14","16","200","118","55.94002306805075","0","0"
"777","14","16","225","67","42.945021145713184","0","0"
"738","14","12","150","1500","28.87351018838908","61","0"
"756","14","14","175","906","15.301806997308727","0","0"
"776","14","16","225","164","55.6324490580546","0","0"
"755","14","14","175","990","9.650134563629374","0","0"
"778","14","16","250","144","49.63475586312956","0","0"
"769","14","16","175","360","9.034986543637062","0","0"
"779","14","16","250","124","45.9438677431757","0","0"
"780","14","16","250","139","52.133794694348325","0","0"
"788","14","18","200","75","45.059592464436754","0","0"
"785","14","18","175","150","62.93733179546329","0","0"
"772","14","16","200","586","14.41753171856978","0","0"
"787","14","18","200","90","43.867743175701655","0","0"
"786","14","18","175","179","74.20222991157247","0","0"
"792","14","18","225","80","42.21453287197232","0","0"
"782","14","18","150","342","15.840061514801999","0","0"
"791","14","18","225","111","41.138023836985774","0","0"
"794","14","18","250","69","45.059592464436754","0","0"
"751","14","14","150","1500","57.51633986928105","56","0"
"793","14","18","250","88","37.10111495578624","0","0"
"797","14","20","150","116","55.59400230680507","0","0"
"781","14","18","150","500","22.875816993464053","0","0"
"789","14","18","200","428","28.219915417147252","0","0"
"790","14","18","225","376","9.95770857362553","0","0"
"800","14","20","175","120","57.70857362552864","0","0"
"802","14","20","200","78","39.023452518262204","0","0"
"803","14","20","200","69","41.40715109573241","0","0"
"804","14","20","200","69","43.52172241445598","0","0"
"795","14","18","250","430","12.072279892349096","0","0"
"805","14","20","225","80","41.983852364475204","0","0"
"807","14","20","225","87","42.945021145713184","0","0"
"808","14","20","250","72","36.44752018454441","0","0"
"801","14","20","175","307","9.688581314878892","0","0"
"762","14","14","225","1500","19.261822376009228","56","0"
"806","14","20","225","190","56.09381007304883","0","0"
"796","14","20","150","501","11.572472126105344","0","0"
"809","14","20","250","126","48.78892733564014","0","0"
"810","14","20","250","107","47.481737793156476","0","0"
"798","14","20","150","570","24.99038831218762","0","0"
"784","14","18","175","978","10.918877354863515","0","0"
"818","16","4","200","192","73.35640138408304","0","0"
"799","14","20","175","983","17.416378316032294","0","0"
"783","14","18","150","1500","34.90965013456363","86","0"
"819","16","4","200","983","60.51518646674356","0","0"
"812","16","4","150","1500","52.979623221837755","56","0"
"814","16","4","175","1500","38.63898500576701","23","0"
"811","16","4","150","1500","51.51864667435602","56","0"
"813","16","4","150","1500","34.48673587081892","66","0"
"817","16","4","200","1500","50.05767012687428","54","0"
"815","16","4","175","1500","49.94232987312572","45","0"
"816","16","4","175","1500","59.669357939254134","29","0"
"820","16","4","225","1500","85.19800076893503","22","0"
"822","16","4","225","1500","68.66589773164168","10","0"
"821","16","4","225","1500","57.90080738177624","17","0"
"833","16","6","200","117","51.86466743560169","0","0"
"823","16","4","250","1500","88.04306036139945","17","0"
"835","16","6","225","104","49.32718185313341","0","0"
"834","16","6","200","197","66.51287966166859","0","0"
"824","16","4","250","1500","67.28181468665898","25","0"
"825","16","4","250","1500","52.71049596309112","29","0"
"839","16","6","250","189","54.90196078431372","0","0"
"836","16","6","225","474","24.18300653594771","0","0"
"830","16","6","175","1366","73.12572087658593","0","0"
"826","16","6","150","1500","45.09803921568628","39","0"
"832","16","6","200","1217","59.2079969242599","0","0"
"827","16","6","150","1500","43.29104190695886","29","0"
"831","16","6","175","1500","73.51018838908112","14","0"
"828","16","6","150","1500","49.134948096885815","32","0"
"829","16","6","175","1500","40.44598231449442","23","0"
"837","16","6","225","874","42.25297962322184","0","0"
"847","16","8","200","450","21.530180699730874","0","0"
"840","16","6","250","865","70.20376778162245","0","0"
"851","16","8","225","188","63.62937331795463","0","0"
"852","16","8","225","179","56.74740484429066","0","0"
"844","16","8","175","764","76.12456747404845","0","0"
"853","16","8","250","105","49.7116493656286","0","0"
"845","16","8","175","879","45.828527489427145","0","0"
"855","16","8","250","91","45.71318723567858","0","0"
"848","16","8","200","743","49.98077662437524","0","0"
"854","16","8","250","256","80.31526336024606","0","0"
"838","16","6","250","1222","39.21568627450981","0","0"
"850","16","8","225","865","31.680123029603998","0","0"
"857","16","10","150","362","45.751633986928105","0","0"
"842","16","8","150","1500","24.18300653594771","14","0"
"841","16","8","150","1500","53.55632449058054","46","0"
"862","16","10","200","173","68.24298346789696","0","0"
"861","16","10","175","142","59.900038446751246","0","0"
"866","16","10","225","88","49.17339484813533","0","0"
"843","16","8","150","1500","78.08535178777393","35","0"
"865","16","10","225","189","63.93694732795079","0","0"
"859","16","10","175","619","30.2960399846213","0","0"
"867","16","10","225","100","47.558631295655516","0","0"
"846","16","8","175","1500","26.643598615916954","41","0"
"868","16","10","250","125","54.709727028066126","0","0"
"870","16","10","250","75","42.29142637447136","0","0"
"863","16","10","200","389","28.83506343713956","0","0"
"849","16","8","200","1500","19.68473663975394","30","0"
"871","16","12","150","135","64.93656286043829","0","0"
"860","16","10","175","838","51.21107266435986","0","0"
"864","16","10","200","480","11.303344867358708","0","0"
"876","16","12","175","94","45.059592464436754","0","0"
"880","16","12","225","193","68.39677047289504","0","0"
"869","16","10","250","514","19.377162629757784","0","0"
"877","16","12","200","379","14.648212226066898","0","0"
"875","16","12","175","401","21.60707420222991","0","0"
"879","16","12","200","400","20.146097654748175","0","0"
"878","16","12","200","468","14.49442522106882","0","0"
"885","16","12","250","104","46.59746251441753","0","0"
"888","16","14","150","96","49.86543637062668","0","0"
"874","16","12","175","696","62.70665128796617","0","0"
"882","16","12","225","434","14.609765474817378","0","0"
"856","16","10","150","1500","41.94540561322568","61","0"
"889","16","14","175","81","46.866589773164165","0","0"
"886","16","14","150","298","13.264129181084199","0","0"
"858","16","10","150","1500","53.28719723183391","53","0"
"883","16","12","250","518","9.22722029988466","0","0"
"884","16","12","250","458","20.030757400999615","0","0"
"887","16","14","150","364","24.913494809688583","0","0"
"895","16","14","225","81","45.32871972318339","0","0"
"896","16","14","225","67","39.25413302575932","0","0"
"872","16","12","150","740","14.225297962322184","0","0"
"897","16","14","225","134","50.59592464436755","0","0"
"899","16","14","250","116","46.44367550941946","0","0"
"892","16","14","200","339","12.995001922337563","0","0"
"898","16","14","250","160","55.0557477893118","0","0"
"891","16","14","175","423","33.44867358708189","0","0"
"904","16","16","175","83","47.05882352941177","0","0"
"893","16","14","200","425","10.188389081122645","0","0"
"905","16","16","175","121","52.902729719338716","0","0"
"906","16","16","175","90","51.82622068435217","0","0"
"881","16","12","225","1052","17.95463283352557","0","0"
"907","16","16","200","90","45.79008073817762","0","0"
"890","16","14","175","604","20.838139177239523","0","0"
"900","16","14","250","401","13.187235678585159","0","0"
"910","16","16","225","83","46.98193002691273","0","0"
"902","16","16","150","330","28.9119569396386","0","0"
"909","16","16","200","157","54.28681276432142","0","0"
"912","16","16","225","90","45.213379469434834","0","0"
"903","16","16","150","318","26.374471357170318","0","0"
"913","16","16","250","82","45.48250672818147","0","0"
"915","16","16","250","70","37.21645520953479","0","0"
"914","16","16","250","96","42.945021145713184","0","0"
"873","16","12","150","1500","30.488273740868898","3","0"
"911","16","16","225","130","56.132256824298345","0","0"
"916","16","18","150","124","58.66974240676663","0","0"
"917","16","18","150","99","52.441368704344484","0","0"
"918","16","18","150","108","56.439830834294504","0","0"
"920","16","18","175","78","42.75278738946559","0","0"
"922","16","18","200","70","47.481737793156476","0","0"
"921","16","18","175","104","51.59554017685505","0","0"
"924","16","18","200","76","43.52172241445598","0","0"
"927","16","18","225","63","44.79046520569012","0","0"
"925","16","18","225","82","40.13840830449827","0","0"
"928","16","18","250","102","40.484429065743946","0","0"
"923","16","18","200","202","66.89734717416378","0","0"
"929","16","18","250","94","38.90811226451365","0","0"
"930","16","18","250","158","49.211841599384854","0","0"
"933","16","20","150","148","62.12995001922337","0","0"
"894","16","14","200","1017","14.186851211072664","0","0"
"936","16","20","175","84","45.290272971933874","0","0"
"934","16","20","175","169","64.70588235294117","0","0"
"940","16","20","225","81","40.561322568242986","0","0"
"926","16","18","225","393","11.610918877354864","0","0"
"932","16","20","150","298","9.496347558631296","0","0"
"939","16","20","200","146","53.47943098808151","0","0"
"943","16","20","250","65","38.75432525951557","0","0"
"942","16","20","225","89","42.1760861207228","0","0"
"944","16","20","250","90","41.138023836985774","0","0"
"945","16","20","250","100","40.75355632449058","0","0"
"937","16","20","200","370","11.8800461361015","0","0"
"938","16","20","200","354","11.8800461361015","0","0"
"941","16","20","225","393","9.95770857362553","0","0"
"908","16","16","200","931","10.611303344867359","0","0"
"931","16","20","150","740","18.146866589773165","0","0"
"919","16","18","175","1077","8.765859284890427","0","0"
"954","18","4","200","160","65.20569011918492","0","0"
"901","16","16","150","1378","36.94732795078816","0","0"
"949","18","4","175","1500","49.9038831218762","23","0"
"946","18","4","150","1500","56.40138408304498","34","0"
"952","18","4","200","1500","67.1280276816609","31","0"
"935","16","20","175","1500","15.301806997308727","22","0"
"947","18","4","150","1500","47.67397154940407","41","0"
"948","18","4","150","1500","49.826989619377166","44","0"
"950","18","4","175","1500","45.32871972318339","58","0"
"951","18","4","175","1500","37.71626297577855","53","0"
"960","18","4","250","128","52.748942714340636","0","0"
"959","18","4","250","219","62.168396770472896","0","0"
"953","18","4","200","1500","36.409073433294886","38","0"
"963","18","6","150","196","94.50211457131873","0","0"
"955","18","4","225","1500","57.01653210303729","38","0"
"969","18","6","200","190","77.00884275278739","0","0"
"956","18","4","225","1500","53.78700499807766","7","0"
"970","18","6","225","156","59.746251441753174","0","0"
"972","18","6","225","121","57.631680123029604","0","0"
"973","18","6","250","145","53.63321799307958","0","0"
"968","18","6","200","664","71.35717031910804","0","0"
"974","18","6","250","574","20.492118415993847","0","0"
"958","18","4","250","1500","49.25028835063437","32","0"
"964","18","6","175","1349","44.09842368319877","0","0"
"961","18","6","150","1500","50.2883506343714","39","0"
"957","18","4","225","1500","59.63091118800461","33","0"
"965","18","6","175","1500","74.93271818531333","24","0"
"962","18","6","150","1500","78.12379853902345","23","0"
"966","18","6","175","1500","41.63783160322953","42","0"
"967","18","6","200","1500","66.39753940792004","37","0"
"983","18","8","200","138","62.12995001922337","0","0"
"985","18","8","225","129","55.70934256055364","0","0"
"971","18","6","225","1500","33.64090734332949","18","0"
"986","18","8","225","127","54.36370626682045","0","0"
"980","18","8","175","447","48.05843906189927","0","0"
"987","18","8","225","145","63.437139561707035","0","0"
"989","18","8","250","104","44.982698961937714","0","0"
"990","18","8","250","104","46.71280276816609","0","0"
"981","18","8","175","455","39.75394079200308","0","0"
"975","18","6","250","1500","37.87004998077663","19","0"
"984","18","8","200","793","20.069204152249135","0","0"
"988","18","8","250","598","18.069973087274125","0","0"
"992","18","10","150","372","17.993079584775085","0","0"
"976","18","8","150","1500","56.824298346789696","39","0"
"979","18","8","175","1047","32.91041906958862","0","0"
"998","18","10","200","69","47.82775855440215","0","0"
"994","18","10","175","517","42.56055363321799","0","0"
"977","18","8","150","1500","80.81507112648981","14","0"
"978","18","8","150","1500","24.33679354094579","23","0"
"1003","18","10","250","97","47.520184544406","0","0"
"1004","18","10","250","105","47.21261053440984","0","0"
"999","18","10","200","487","36.67820069204152","0","0"
"982","18","8","200","1500","33.14109957708574","40","0"
"1005","18","10","250","214","64.3598615916955","0","0"
"1009","18","12","175","146","63.01422529796232","0","0"
"1000","18","10","225","837","22.568242983467897","0","0"
"1011","18","12","175","152","62.89888504421376","0","0"
"991","18","10","150","1500","29.373317954632835","97","0"
"993","18","10","150","1500","38.63898500576701","57","0"
"995","18","10","175","1500","56.132256824298345","48","0"
"1013","18","12","200","95","49.98077662437524","0","0"
"1016","18","12","225","91","46.251441753171854","0","0"
"1015","18","12","225","109","43.175701653210304","0","0"
"996","18","10","175","1500","28.219915417147252","21","0"
"1012","18","12","200","401","18.569780853517877","0","0"
"1006","18","12","150","927","41.753171856978085","0","0"
"997","18","10","200","1500","20.33833141099577","31","0"
"1017","18","12","225","90","48.05843906189927","0","0"
"1014","18","12","200","336","18.608227604767396","0","0"
"1019","18","12","250","100","44.905805459438675","0","0"
"1010","18","12","175","647","43.32948865820838","0","0"
"1020","18","12","250","83","47.94309880815071","0","0"
"1018","18","12","250","141","49.7116493656286","0","0"
"1023","18","14","150","80","55.0557477893118","0","0"
"1027","18","14","200","68","45.79008073817762","0","0"
"1028","18","14","200","97","49.01960784313726","0","0"
"1026","18","14","175","129","62.168396770472896","0","0"
"1001","18","10","225","1500","24.682814302191463","5","0"
"1030","18","14","225","86","47.251057285659364","0","0"
"1029","18","14","200","170","61.66858900422914","0","0"
"1031","18","14","225","88","48.981161091887735","0","0"
"1034","18","14","250","127","46.98193002691273","0","0"
"1032","18","14","225","228","76.73971549404075","0","0"
"1035","18","14","250","140","56.209150326797385","0","0"
"1024","18","14","175","442","59.13110342176086","0","0"
"1039","18","16","175","88","49.44252210688197","0","0"
"1007","18","12","150","1500","36.67820069204152","78","0"
"1041","18","16","175","99","54.171472510572855","0","0"
"1008","18","12","150","1500","40.83044982698962","54","0"
"1037","18","16","150","321","19.569396386005383","0","0"
"1042","18","16","200","131","51.94156093810073","0","0"
"1044","18","16","200","104","44.29065743944636","0","0"
"1046","18","16","225","98","50.44213763936947","0","0"
"1036","18","16","150","594","12.379853902345252","0","0"
"1002","18","10","225","1500","30.065359477124183","6","0"
"1047","18","16","225","116","46.90503652441369","0","0"
"1049","18","16","250","78","42.67589388696655","0","0"
"1025","18","14","175","988","71.54940407535564","0","0"
"1052","18","18","150","93","56.32449058054594","0","0"
"1051","18","18","150","127","56.09381007304883","0","0"
"1050","18","16","250","150","54.13302575932334","0","0"
"1045","18","16","225","417","12.764321414840445","0","0"
"1040","18","16","175","692","18.26220684352172","0","0"
"1055","18","18","175","88","49.673202614379086","0","0"
"1054","18","18","175","157","65.89773164167627","0","0"
"1058","18","18","200","66","46.943483275663205","0","0"
"1048","18","16","250","483","15.609381007304883","0","0"
"1056","18","18","175","136","59.669357939254134","0","0"
"1038","18","16","150","917","14.801999231064976","0","0"
"1061","18","18","225","118","41.25336409073433","0","0"
"1021","18","14","150","1500","52.55670895809304","40","0"
"1063","18","18","250","92","44.482891195693966","0","0"
"1057","18","18","200","369","7.804690503652441","0","0"
"1022","18","14","150","1500","31.52633602460592","39","0"
"1065","18","18","250","128","45.32871972318339","0","0"
"1068","18","20","150","71","48.17377931564783","0","0"
"1064","18","18","250","174","52.8642829680892","0","0"
"1062","18","18","225","338","20.29988465974625","0","0"
"1070","18","20","175","92","44.79046520569012","0","0"
"1067","18","20","150","133","47.866205305651675","0","0"
"1072","18","20","200","113","46.71280276816609","0","0"
"1033","18","14","250","1472","17.95463283352557","0","0"
"1074","18","20","200","72","43.944636678200695","0","0"
"1073","18","20","200","122","50.01922337562476","0","0"
"1066","18","20","150","332","26.220684352172242","0","0"
"1069","18","20","175","305","15.494040753556325","0","0"
"1077","18","20","225","86","47.59707804690504","0","0"
"1076","18","20","225","89","43.021914648212224","0","0"
"1078","18","20","250","61","41.753171856978085","0","0"
"1075","18","20","225","118","44.82891195693964","0","0"
"1043","18","16","200","1220","15.72472126105344","0","0"
"1080","18","20","250","66","35.90926566705114","0","0"
"1079","18","20","250","71","37.44713571703191","0","0"
"1060","18","18","225","706","20.29988465974625","0","0"
"1087","20","4","200","103","53.44098423683199","0","0"
"1059","18","18","200","910","12.956555171088043","0","0"
"1071","18","20","175","552","15.72472126105344","0","0"
"1092","20","4","225","152","63.975394079200306","0","0"
"1085","20","4","175","536","76.39369473279508","0","0"
"1053","18","18","150","1384","52.672049211841596","0","0"
"1095","20","4","250","128","57.59323337178009","0","0"
"1093","20","4","250","544","27.02806612841215","0","0"
"1081","20","4","150","1500","54.97885428681276","32","0"
"1086","20","4","175","1500","65.97462514417532","30","0"
"1082","20","4","150","1500","44.52133794694348","35","0"
"1084","20","4","175","1500","56.362937331795465","15","0"
"1088","20","4","200","1500","55.517108804306034","45","0"
"1090","20","4","225","1500","28.98885044213764","38","0"
"1089","20","4","200","1500","57.67012687427912","38","0"
"1083","20","4","150","1500","66.1284121491734","30","0"
"1091","20","4","225","1500","47.36639753940792","28","0"
"1105","20","6","225","93","52.17224144559785","0","0"
"1106","20","6","225","619","34.294502114571316","0","0"
"1096","20","6","150","1500","77.2395232602845","31","0"
"1102","20","6","200","798","39.4079200307574","0","0"
"1094","20","4","250","1500","38.79277201076509","5","0"
"1108","20","6","250","157","58.05459438677432","0","0"
"1097","20","6","150","1500","44.02153018069973","28","0"
"1109","20","6","250","183","62.36063052672049","0","0"
"1098","20","6","150","1500","55.90157631680123","27","0"
